price,location,furnishingLevel,bedrooms,bathrooms,parking
5600000,Damansara Heights,Partly Furnished,6,6,4
5600000,Damansara Heights,Partly Furnished,6,5,4
5600000,Damansara Heights,Partly Furnished,6,6,4
5600000,Damansara Heights,Partly Furnished,6,5,4
5600000,Desa ParkCity,Partly Furnished,7,7,4
5600000,Desa ParkCity,Partly Furnished,7,7,4
5600000,Mont Kiara,Fully Furnished,7,7,4
5600000,Mont Kiara,Fully Furnished,7,7,4
5600000,Seputeh,Partly Furnished,7,5,4
5600000,Seputeh,Partly Furnished,7,5,4
5600000,Taman Tun Dr Ismail,Partly Furnished,6,5,4
5600000,Taman Tun Dr Ismail,Partly Furnished,6,5,4
5600000,Taman Tun Dr Ismail,Partly Furnished,7,4,4
5600000,Taman Tun Dr Ismail,Partly Furnished,7,4,4
5600000,Taman Tun Dr Ismail,Partly Furnished,7,4,4
5600000,Taman Tun Dr Ismail,Partly Furnished,7,4,4
5600000,Taman Tun Dr Ismail,Partly Furnished,12,4,4
5600000,Taman Tun Dr Ismail,Partly Furnished,12,4,4
5700000,Bangsar,Partly Furnished,5,5,4
5700000,Bangsar,Partly Furnished,5,6,4
5700000,Bangsar,Partly Furnished,5,5,4
5700000,Bangsar,Partly Furnished,5,6,4
5700000,Bukit Tunku (Kenny Hills),Partly Furnished,5,5,4
5700000,Bukit Tunku (Kenny Hills),Partly Furnished,5,5,4
5700000,City Centre,Fully Furnished,6,6,4
5700000,City Centre,Fully Furnished,6,7,4
5700000,Damansara Heights,Partly Furnished,5,6,4
5700000,Damansara Heights,Partly Furnished,5,6,4
5700000,Damansara Heights,Fully Furnished,6,6,4
5700000,Damansara Heights,Fully Furnished,6,6,4
5700000,Damansara Heights,Partly Furnished,6,6,4
5700000,Damansara Heights,Partly Furnished,6,6,4
5700000,KL Sentral,Partly Furnished,5,6,4
5700000,KL Sentral,Partly Furnished,5,6,4
5700000,Mont Kiara,Partly Furnished,6,5,4
5700000,Mont Kiara,Partly Furnished,6,5,4
5800000,Bangsar,Partly Furnished,5,6,4
5800000,Bangsar,Partly Furnished,5,6,4
5800000,Bangsar,Partly Furnished,6,6,4
5800000,Bangsar,Partly Furnished,6,6,4
5800000,Bukit Jalil,Partly Furnished,6,7,4
5800000,Bukit Jalil,Partly Furnished,6,7,4
5800000,Cheras,Partly Furnished,7,6,4
5800000,Cheras,Partly Furnished,7,6,4
5800000,Damansara Heights,Partly Furnished,7,7,4
5800000,Damansara Heights,Partly Furnished,7,7,4
5800000,KLCC,Partly Furnished,7,6,4
5800000,KLCC,Partly Furnished,7,6,4
5800000,Seputeh,Partly Furnished,6,6,4
5800000,Seputeh,Partly Furnished,6,6,4
5850000,Damansara Heights,Partly Furnished,7,7,4
5850000,Damansara Heights,Partly Furnished,7,7,4
5850000,Damansara Heights,Partly Furnished,7,7,4
5850000,Damansara Heights,Partly Furnished,7,7,4
5850000,Damansara Heights,Partly Furnished,7,7,4
5850000,Damansara Heights,Partly Furnished,7,7,4
5880000,Bangsar,Fully Furnished,5,5,4
5880000,Bangsar,Fully Furnished,5,5,4
5880000,KLCC,Partly Furnished,4,5,4
5880000,KLCC,Partly Furnished,4,5,4
5888000,Bangsar,Partly Furnished,8,7,4
5888000,Bangsar,Partly Furnished,8,7,4
5890000,Bangsar,Partly Furnished,7,5,4
5890000,Bangsar,Partly Furnished,7,5,4
5900000,Bangsar,Partly Furnished,7,5,4
5900000,Bangsar,Partly Furnished,7,5,4
5900000,Bukit Jalil,Partly Furnished,5,7,4
5900000,Bukit Jalil,Partly Furnished,5,7,4
5900000,Taman Tun Dr Ismail,Partly Furnished,6,4,4
5900000,Taman Tun Dr Ismail,Partly Furnished,6,4,4
5950000,Bangsar,Partly Furnished,8,4,4
5950000,Bangsar,Partly Furnished,8,4,4
5980000,Bangsar,Fully Furnished,6,5,4
5980000,Bangsar,Fully Furnished,6,5,4
5989000,KLCC,Partly Furnished,7,5,4
5989000,KLCC,Partly Furnished,7,5,4
5990000,Bangsar,Fully Furnished,5,6,4
5990000,Bangsar,Fully Furnished,5,6,4
5990000,KLCC,Fully Furnished,7,6,4
5990000,KLCC,Fully Furnished,7,6,4
6000000,Bangsar,Partly Furnished,5,5,4
6000000,Bangsar,Partly Furnished,5,5,4
6000000,Damansara Heights,Partly Furnished,5,5,4
6000000,Damansara Heights,Partly Furnished,5,5,4
6000000,Damansara Heights,Partly Furnished,6,5,4
6000000,Damansara Heights,Partly Furnished,6,5,4
6000000,Damansara Heights,Partly Furnished,7,6,4
6000000,Damansara Heights,Partly Furnished,7,6,4
6000000,KL Sentral,Partly Furnished,5,5,4
6000000,KL Sentral,Partly Furnished,5,5,4
6000000,Pantai,Partly Furnished,7,5,4
6000000,Pantai,Partly Furnished,7,5,4
6000000,Seputeh,Partly Furnished,6,6,4
6000000,Seputeh,Partly Furnished,6,6,4
6000000,Taman Tun Dr Ismail,Partly Furnished,5,,4
6000000,Taman Tun Dr Ismail,Partly Furnished,5,4,4
6000000,Taman Tun Dr Ismail,Partly Furnished,5,4,4
6000000,Taman Tun Dr Ismail,Partly Furnished,5,,4
6000000,Taman Tun Dr Ismail,Partly Furnished,5,4,4
6000000,Taman Tun Dr Ismail,Partly Furnished,5,4,4
6100000,Bangsar,Partly Furnished,5,6,4
6100000,Bangsar,Partly Furnished,5,6,4
6100000,Damansara Heights,Partly Furnished,7,7,4
6100000,Damansara Heights,Partly Furnished,7,7,4
6170580,Mont Kiara,Partly Furnished,5,6,4
6170580,Mont Kiara,Partly Furnished,5,6,4
6200000,Bukit Tunku (Kenny Hills),Partly Furnished,6,6,4
6200000,Bukit Tunku (Kenny Hills),Partly Furnished,6,6,4
6200000,Sri Hartamas,Unfurnished,5,5,4
6200000,Sri Hartamas,Unfurnished,5,5,4
6200000,Taman Melawati,Partly Furnished,7,7,4
6200000,Taman Melawati,Partly Furnished,7,7,4
6300000,Damansara Heights,Partly Furnished,7,10,4
6300000,Damansara Heights,Partly Furnished,7,7,4
6300000,Damansara Heights,Partly Furnished,7,10,4
6300000,Damansara Heights,Partly Furnished,7,7,4
6300000,OUG,Partly Furnished,7,6,4
6300000,OUG,Partly Furnished,7,6,4
6300000,Seputeh,Partly Furnished,6,6,4
6300000,Seputeh,Partly Furnished,6,6,4
6300000,Seputeh,Partly Furnished,6,6,4
6300000,Seputeh,Partly Furnished,6,6,4
6400000,Sri Hartamas,Partly Furnished,7,6,4
6400000,Sri Hartamas,Partly Furnished,7,6,4
6492800,KL Sentral,Partly Furnished,5,5,4
6492800,KL Sentral,Partly Furnished,5,5,4
6500000,Bangsar,Fully Furnished,4,4,4
6500000,Bangsar,Fully Furnished,4,4,4
6500000,Bangsar,Partly Furnished,5,5,4
6500000,Bangsar,Partly Furnished,5,5,4
6500000,Bangsar,Partly Furnished,6,5,4
6500000,Bangsar,Partly Furnished,6,5,4
6500000,Bukit Tunku (Kenny Hills),Fully Furnished,6,6,4
6500000,Bukit Tunku (Kenny Hills),Fully Furnished,6,6,4
6500000,Damansara Heights,Partly Furnished,4,4,4
6500000,Damansara Heights,Partly Furnished,4,4,4
6500000,Damansara Heights,Fully Furnished,5,6,4
6500000,Damansara Heights,Fully Furnished,5,6,4
6500000,Damansara Heights,Partly Furnished,5,5,4
6500000,Damansara Heights,Partly Furnished,5,5,4
6500000,Damansara Heights,Partly Furnished,5,5,4
6500000,Damansara Heights,Partly Furnished,5,5,4
6500000,Damansara Heights,Partly Furnished,5,5,4
6500000,Damansara Heights,Partly Furnished,5,5,4
6500000,Damansara Heights,Partly Furnished,6,5,4
6500000,Damansara Heights,Partly Furnished,6,5,4
6500000,Damansara Heights,Partly Furnished,6,6,4
6500000,Damansara Heights,Partly Furnished,6,6,4
6500000,Damansara Heights,Partly Furnished,6,5,4
6500000,Damansara Heights,Partly Furnished,6,6,4
6500000,Damansara Heights,Partly Furnished,6,6,4
6500000,Desa ParkCity,Fully Furnished,7,5,4
6500000,Desa ParkCity,Fully Furnished,7,5,4
6500000,Desa ParkCity,Partly Furnished,7,5,4
6500000,Desa ParkCity,Partly Furnished,7,5,4
6500000,Mont Kiara,Fully Furnished,7,7,4
6500000,Mont Kiara,Fully Furnished,7,7,4
6500000,Seputeh,Partly Furnished,6,6,4
6500000,Seputeh,Partly Furnished,6,6,4
6500000,Seputeh,Partly Furnished,7,4,4
6500000,Seputeh,Partly Furnished,7,4,4
6500000,Sri Hartamas,Partly Furnished,7,6,4
6500000,Sri Hartamas,Partly Furnished,7,6,4
6500000,Taman Desa,Partly Furnished,5,4,4
6500000,Taman Desa,Partly Furnished,5,4,4
6500000,Titiwangsa,Partly Furnished,6,6,4
6500000,Titiwangsa,Partly Furnished,6,6,4
6600000,Ampang Hilir,Partly Furnished,6,6,4
6600000,Ampang Hilir,Partly Furnished,6,6,4
6600000,Seputeh,Partly Furnished,7,7,4
6600000,Seputeh,Partly Furnished,7,7,4
6650000,Sri Hartamas,Partly Furnished,7,6,4
6650000,Sri Hartamas,Partly Furnished,7,6,4
6700000,Damansara Heights,Fully Furnished,7,7,4
6700000,Damansara Heights,Fully Furnished,7,7,4
6700000,KLCC,Partly Furnished,6,6,4
6700000,KLCC,Partly Furnished,6,6,4
6700000,Mont Kiara,Partly Furnished,7,7,4
6700000,Mont Kiara,Partly Furnished,7,7,4
6750000,Mont Kiara,Partly Furnished,6,7,4
6750000,Mont Kiara,Partly Furnished,6,7,4
6800000,Ampang,Partly Furnished,6,6,4
6800000,Ampang,Partly Furnished,6,6,4
6800000,Ampang Hilir,Partly Furnished,6,6,4
6800000,Ampang Hilir,Partly Furnished,6,6,4
6800000,Bangsar,Fully Furnished,4,4,4
6800000,Bangsar,Fully Furnished,4,4,4
6800000,Damansara Heights,Unfurnished,4,3,4
6800000,Damansara Heights,Unfurnished,4,3,4
6800000,Damansara Heights,Partly Furnished,6,5,4
6800000,Damansara Heights,Partly Furnished,6,5,4
6800000,Mont Kiara,Partly Furnished,7,7,4
6800000,Mont Kiara,Partly Furnished,7,7,4
6800000,Sri Hartamas,Partly Furnished,6,6,4
6800000,Sri Hartamas,Partly Furnished,6,6,4
6800000,Sri Hartamas,Partly Furnished,7,6,4
6800000,Sri Hartamas,Partly Furnished,7,6,4
6842500,Bangsar,Partly Furnished,4,5,4
6842500,Bangsar,Partly Furnished,4,5,4
6880000,Damansara Heights,Fully Furnished,5,4,4
6880000,Damansara Heights,Fully Furnished,5,4,4
6880000,Damansara Heights,Partly Furnished,5,5,4
6880000,Damansara Heights,Partly Furnished,5,5,4
6900000,Bangsar,Partly Furnished,5,6,4
6900000,Bangsar,Partly Furnished,5,6,4
6900000,Damansara Heights,Partly Furnished,6,6,4
6900000,Damansara Heights,Partly Furnished,6,6,4
6900000,Desa ParkCity,Partly Furnished,7,7,4
6900000,Desa ParkCity,Partly Furnished,7,7,4
6950000,Damansara Heights,Partly Furnished,5,5,4
6950000,Damansara Heights,Partly Furnished,5,5,4
7000000,Ampang Hilir,Partly Furnished,4,3,4
7000000,Ampang Hilir,Partly Furnished,4,3,4
7000000,Bangsar,Partly Furnished,6,6,4
7000000,Bangsar,Partly Furnished,6,6,4
7000000,Bangsar,Partly Furnished,6,6,4
7000000,Bangsar,Partly Furnished,6,6,4
7000000,Bukit Jalil,Partly Furnished,8,8,4
7000000,Bukit Jalil,Partly Furnished,8,8,4
7000000,Damansara Heights,Fully Furnished,7,7,4
7000000,Damansara Heights,Fully Furnished,7,7,4
7000000,Desa ParkCity,Partly Furnished,6,7,4
7000000,Desa ParkCity,Partly Furnished,6,7,4
7000000,Mont Kiara,Partly Furnished,6,5,4
7000000,Mont Kiara,Partly Furnished,6,5,4
7000000,Mont Kiara,Partly Furnished,6,6,4
7000000,Mont Kiara,Partly Furnished,6,5,4
7000000,Mont Kiara,Partly Furnished,6,5,4
7000000,Mont Kiara,Partly Furnished,6,6,4
7000000,Taman Tun Dr Ismail,Partly Furnished,6,6,4
7000000,Taman Tun Dr Ismail,Partly Furnished,6,6,4
7043750,Bangsar,Partly Furnished,4,5,4
7043750,Bangsar,Partly Furnished,4,5,4
7100000,Sri Hartamas,Partly Furnished,6,6,4
7100000,Sri Hartamas,Partly Furnished,6,6,4
7200000,Bangsar,Fully Furnished,7,7,4
7200000,Bangsar,Fully Furnished,7,7,4
7200000,Bukit Bintang,Fully Furnished,6,3,4
7200000,Bukit Bintang,Fully Furnished,6,3,4
7200000,Bukit Tunku (Kenny Hills),Partly Furnished,6,6,4
7200000,Bukit Tunku (Kenny Hills),Partly Furnished,6,6,4
7200000,Damansara Heights,Partly Furnished,6,6,4
7200000,Damansara Heights,Partly Furnished,6,6,4
7200000,Damansara Heights,Partly Furnished,6,6,4
7200000,Damansara Heights,Partly Furnished,6,6,4
7200000,Sri Hartamas,Partly Furnished,7,6,4
7200000,Sri Hartamas,Partly Furnished,7,6,4
7230000,Ampang Hilir,Fully Furnished,7,8,4
7230000,Ampang Hilir,Fully Furnished,7,8,4
7233600,Ampang Hilir,Partly Furnished,7,6,4
7233600,Ampang Hilir,Partly Furnished,7,6,4
7234000,Ampang Hilir,Partly Furnished,4,3,4
7234000,Ampang Hilir,Partly Furnished,4,3,4
7300000,Mont Kiara,Partly Furnished,6,7,4
7300000,Mont Kiara,Partly Furnished,6,7,4
7318000,KLCC,Partly Furnished,5,5,4
7318000,KLCC,Partly Furnished,5,5,4
7380000,Bangsar,Partly Furnished,5,6,4
7380000,Bangsar,Partly Furnished,5,6,4
7446250,Bangsar,Partly Furnished,5,4,4
7446250,Bangsar,Partly Furnished,5,4,4
7480000,Seputeh,Fully Furnished,7,6,4
7480000,Seputeh,Fully Furnished,7,6,4
7486000,Bangsar,Partly Furnished,5,6,4
7486000,Bangsar,Partly Furnished,5,6,4
7500000,Bangsar,Partly Furnished,4,5,4
7500000,Bangsar,Partly Furnished,4,5,4
7500000,Bangsar,Partly Furnished,5,4,4
7500000,Bangsar,Partly Furnished,5,4,4
7500000,Bangsar,Partly Furnished,6,8,4
7500000,Bangsar,Partly Furnished,6,8,4
7500000,Bangsar,Unfurnished,6,6,4
7500000,Bangsar,Unfurnished,6,6,4
7500000,Damansara Heights,Partly Furnished,5,5,4
7500000,Damansara Heights,Partly Furnished,5,5,4
7500000,Damansara Heights,Partly Furnished,6,6,4
7500000,Damansara Heights,Partly Furnished,6,5,4
7500000,Damansara Heights,Partly Furnished,6,5,4
7500000,Damansara Heights,Partly Furnished,6,6,4
7500000,Damansara Heights,Partly Furnished,6,5,4
7500000,Damansara Heights,Partly Furnished,6,5,4
7500000,KLCC,Partly Furnished,6,6,4
7500000,KLCC,Partly Furnished,6,6,4
7500000,Mont Kiara,Partly Furnished,7,6,4
7500000,Mont Kiara,Partly Furnished,7,6,4
7500000,Taman Tun Dr Ismail,Fully Furnished,6,7,4
7500000,Taman Tun Dr Ismail,Fully Furnished,6,7,4
7540000,Bangsar,Partly Furnished,5,6,4
7540000,Bangsar,Partly Furnished,5,6,4
7570450,Bangsar,Partly Furnished,5,6,4
7570450,Bangsar,Partly Furnished,5,6,4
7600000,Bukit Tunku (Kenny Hills),Partly Furnished,5,5,4
7600000,Bukit Tunku (Kenny Hills),Partly Furnished,5,5,4
7680000,Bangsar,Partly Furnished,5,6,4
7680000,Bangsar,Partly Furnished,5,6,4
7700000,Bangsar,Partly Furnished,5,6,4
7700000,Bangsar,Partly Furnished,5,6,4
7700000,Bangsar,Partly Furnished,5,6,4
7700000,Bangsar,Partly Furnished,5,6,4
7700000,City Centre,Fully Furnished,4,4,4
7700000,City Centre,Fully Furnished,4,4,4
7728000,City Centre,Partly Furnished,4,4,4
7728000,City Centre,Partly Furnished,4,4,4
7790000,Bangsar,Partly Furnished,6,6,4
7790000,Bangsar,Partly Furnished,6,6,4
7800000,Ampang Hilir,Partly Furnished,7,6,4
7800000,Ampang Hilir,Partly Furnished,7,6,4
7900000,Damansara Heights,Partly Furnished,7,5,4
7900000,Damansara Heights,Partly Furnished,7,5,4
8000000,Bangsar,Partly Furnished,6,8,4
8000000,Bangsar,Partly Furnished,6,8,4
8000000,Cheras,Fully Furnished,9,9,4
8000000,Cheras,Fully Furnished,9,9,4
8000000,KLCC,Partly Furnished,7,6,4
8000000,KLCC,Partly Furnished,7,6,4
8070000,KLCC,Partly Furnished,4,2,4
8070000,KLCC,Partly Furnished,4,2,4
8070000,KLCC,Partly Furnished,4,2,4
8070000,KLCC,Partly Furnished,4,2,4
8100000,Desa ParkCity,Partly Furnished,7,6,4
8100000,Desa ParkCity,Partly Furnished,7,6,4
8100000,KLCC,Partly Furnished,7,6,4
8100000,KLCC,Partly Furnished,7,6,4
8180000,Country Heights Damansara,Partly Furnished,8,9,4
8180000,Country Heights Damansara,Partly Furnished,8,9,4
8180000,Country Heights Damansara,Partly Furnished,8,9,4
8180000,Country Heights Damansara,Partly Furnished,8,9,4
8200000,KLCC,Fully Furnished,8,7,4
8200000,KLCC,Fully Furnished,8,7,4
8300000,Bangsar,Partly Furnished,6,6,4
8300000,Bangsar,Partly Furnished,6,6,4
8310000,KLCC,Partly Furnished,5,6,4
8310000,KLCC,Partly Furnished,5,6,4
8353600,Bangsar,Partly Furnished,5,5,4
8353600,Bangsar,Partly Furnished,5,5,4
8380000,Bangsar,Partly Furnished,5,5,4
8380000,Bangsar,Partly Furnished,5,5,4
8476050,Bangsar,Partly Furnished,5,5,4
8476050,Bangsar,Partly Furnished,5,5,4
8490000,Bangsar,Partly Furnished,5,6,4
8490000,Bangsar,Partly Furnished,5,6,4
8500000,Bangsar,Partly Furnished,6,5,4
8500000,Bangsar,Partly Furnished,6,5,4
8500000,Damansara Heights,Partly Furnished,6,6,4
8500000,Damansara Heights,Partly Furnished,6,6,4
8500000,Damansara Heights,Partly Furnished,7,7,4
8500000,Damansara Heights,Partly Furnished,7,7,4
8500000,KLCC,Partly Furnished,5,6,4
8500000,KLCC,Partly Furnished,5,6,4
8500000,KLCC,Partly Furnished,5,6,4
8500000,KLCC,Partly Furnished,5,6,4
8500000,Sri Hartamas,Fully Furnished,6,6,4
8500000,Sri Hartamas,Fully Furnished,6,6,4
8500000,Sri Hartamas,Partly Furnished,6,5,4
8500000,Sri Hartamas,Partly Furnished,6,5,4
8580000,Bangsar,Unfurnished,5,6,4
8580000,Bangsar,Unfurnished,5,6,4
8580000,Bangsar,Unfurnished,5,6,4
8580000,Bangsar,Unfurnished,5,6,4
8580000,Bangsar,Unfurnished,5,6,4
8580000,Bangsar,Unfurnished,5,6,4
8600000,Bangsar,Partly Furnished,6,6,4
8600000,Bangsar,Partly Furnished,6,6,4
8732900,Bangsar,Partly Furnished,5,5,4
8732900,Bangsar,Partly Furnished,5,5,4
8800000,Bangsar,Partly Furnished,5,6,4
8800000,Bangsar,Partly Furnished,5,6,4
8800000,Bangsar,Partly Furnished,5,6,4
8800000,Bangsar,Partly Furnished,5,6,4
8800000,Bangsar,Partly Furnished,5,4,4
8800000,Bangsar,Partly Furnished,5,4,4
8800000,Seputeh,Fully Furnished,8,9,4
8800000,Seputeh,Fully Furnished,8,9,4
8880000,Bangsar,Partly Furnished,5,4,4
8880000,Bangsar,Partly Furnished,5,4,4
8880000,Bangsar,Partly Furnished,6,5,4
8880000,Bangsar,Partly Furnished,6,5,4
8900000,Bangsar,Partly Furnished,5,6,4
8900000,Bangsar,Partly Furnished,5,6,4
8900000,Damansara Heights,Partly Furnished,7,7,4
8900000,Damansara Heights,Partly Furnished,7,7,4
8950000,Bangsar,Partly Furnished,7,7,4
8950000,Bangsar,Partly Furnished,7,7,4
8989750,Bangsar,Partly Furnished,5,6,4
8989750,Bangsar,Partly Furnished,5,6,4
9000000,Ampang Hilir,Partly Furnished,8,6,4
9000000,Ampang Hilir,Partly Furnished,8,6,4
9000000,Bangsar,Partly Furnished,5,6,4
9000000,Bangsar,Partly Furnished,5,6,4
9000000,Bangsar,Partly Furnished,5,6,4
9000000,Bangsar,Partly Furnished,5,4,4
9000000,Bangsar,Partly Furnished,5,6,4
9000000,Bangsar,Partly Furnished,5,4,4
9000000,Bangsar,Fully Furnished,6,6,4
9000000,Bangsar,Fully Furnished,6,6,4
9000000,Bangsar,Unfurnished,6,6,4
9000000,Bangsar,Unfurnished,6,6,4
9000000,Bangsar,Partly Furnished,7,6,4
9000000,Bangsar,Partly Furnished,7,6,4
9000000,Country Heights Damansara,Partly Furnished,7,6,4
9000000,Country Heights Damansara,Partly Furnished,7,6,4
9000000,Damansara Heights,Partly Furnished,6,6,4
9000000,Damansara Heights,Partly Furnished,6,6,4
9000000,Damansara Heights,Partly Furnished,7,7,4
9000000,Damansara Heights,Partly Furnished,7,6,4
9000000,Damansara Heights,Partly Furnished,7,6,4
9000000,Damansara Heights,Partly Furnished,7,7,4
9500000,Country Heights Damansara,Partly Furnished,6,7,4
9500000,Country Heights Damansara,Partly Furnished,6,7,4
9500000,Damansara Heights,Partly Furnished,6,6,4
9500000,Damansara Heights,Partly Furnished,6,6,4
9500000,Titiwangsa,Partly Furnished,6,6,4
9500000,Titiwangsa,Partly Furnished,6,6,4
9510800,Damansara Heights,Unfurnished,7,8,4
9510800,Damansara Heights,Unfurnished,7,8,4
9600000,Damansara Heights,Partly Furnished,5,5,4
9600000,Damansara Heights,Partly Furnished,5,5,4
9600000,Damansara Heights,Partly Furnished,6,6,4
9600000,Damansara Heights,Partly Furnished,6,6,4
9600000,Damansara Heights,Partly Furnished,7,6,4
9600000,Damansara Heights,Partly Furnished,7,6,4
9781360,KLCC,Fully Furnished,7,6,4
9781360,KLCC,Fully Furnished,7,6,4
9800000,KLCC,Partly Furnished,7,6,4
9800000,KLCC,Partly Furnished,7,6,4
9900000,Ampang,Unfurnished,12,13,4
9900000,Ampang,Unfurnished,12,13,4
9900000,Bangsar,Partly Furnished,6,4,4
9900000,Bangsar,Partly Furnished,6,4,4
9900000,Taman Duta,Partly Furnished,7,7,4
9900000,Taman Duta,Partly Furnished,7,7,4
9999000,Bangsar,Unfurnished,6,5,4
9999000,Bangsar,Unfurnished,6,5,4
10000000,Ampang Hilir,Partly Furnished,6,6,4
10000000,Ampang Hilir,Partly Furnished,6,6,4
10000000,Country Heights Damansara,Fully Furnished,5,7,4
10000000,Country Heights Damansara,Fully Furnished,5,5,4
10000000,Country Heights Damansara,Fully Furnished,5,7,4
10000000,Country Heights Damansara,Fully Furnished,5,5,4
10000000,Country Heights Damansara,Partly Furnished,5,5,4
10000000,Country Heights Damansara,Partly Furnished,5,5,4
10000000,Country Heights Damansara,Fully Furnished,6,6,4
10000000,Country Heights Damansara,Fully Furnished,6,6,4
10000000,Damansara Heights,Unfurnished,6,6,4
10000000,Damansara Heights,Unfurnished,6,6,4
10000000,Damansara Heights,Unfurnished,7,7,4
10000000,Damansara Heights,Unfurnished,7,7,4
10000000,Dutamas,Partly Furnished,6,6,4
10000000,Dutamas,Partly Furnished,6,6,4
10000000,Mont Kiara,Partly Furnished,8,6,4
10000000,Mont Kiara,Partly Furnished,8,6,4
10000000,Sri Hartamas,Partly Furnished,6,6,4
10000000,Sri Hartamas,Partly Furnished,6,6,4
10000000,Taman Duta,Partly Furnished,7,7,4
10000000,Taman Duta,Partly Furnished,7,7,4
10300000,Damansara Heights,Partly Furnished,5,7,4
10300000,Damansara Heights,Partly Furnished,5,7,4
10500000,Country Heights Damansara,Partly Furnished,5,5,4
10500000,Country Heights Damansara,Partly Furnished,5,5,4
10500000,Pantai,Partly Furnished,6,4,4
10800000,Damansara Heights,Partly Furnished,6,5,4
10800000,Damansara Heights,Partly Furnished,6,5,4
11000000,Bangsar,Partly Furnished,5,4,4
11000000,Bangsar,Partly Furnished,5,4,4
11000000,Bukit Tunku (Kenny Hills),Partly Furnished,5,3,4
11000000,Bukit Tunku (Kenny Hills),Partly Furnished,5,3,4
11000000,Bukit Tunku (Kenny Hills),Partly Furnished,7,6,4
11000000,Bukit Tunku (Kenny Hills),Partly Furnished,7,6,4
11000000,Damansara Heights,Unknown,6,6,4
11000000,Damansara Heights,Unknown,6,6,4
11406450,Bangsar,Partly Furnished,6,7,4
11406450,Bangsar,Partly Furnished,6,7,4
11500000,Bangsar,Partly Furnished,7,7,4
11500000,Bangsar,Partly Furnished,7,7,4
11500000,Damansara Heights,Partly Furnished,8,8,4
11500000,Damansara Heights,Partly Furnished,8,8,4
11800000,Country Heights Damansara,Partly Furnished,7,8,4
11800000,Country Heights Damansara,Partly Furnished,7,8,4
11800000,Country Heights Damansara,Partly Furnished,7,8,4
11800000,Country Heights Damansara,Partly Furnished,7,8,4
11800000,Country Heights Damansara,Partly Furnished,7,8,4
11800000,Country Heights Damansara,Partly Furnished,7,8,4
11800000,Country Heights Damansara,Partly Furnished,7,8,4
11800000,Country Heights Damansara,Partly Furnished,7,8,4
11800000,Titiwangsa,Fully Furnished,6,6,4
11800000,Titiwangsa,Fully Furnished,6,6,4
11900000,Country Heights Damansara,Fully Furnished,7,8,4
11900000,Country Heights Damansara,Fully Furnished,7,8,4
11900000,Mont Kiara,Fully Furnished,6,7,4
11900000,Mont Kiara,Fully Furnished,6,6,4
11900000,Mont Kiara,Fully Furnished,6,7,4
11900000,Mont Kiara,Fully Furnished,6,6,4
11900000,Mont Kiara,Fully Furnished,7,7,4
11900000,Mont Kiara,Fully Furnished,7,7,4
12000000,Bangsar,Partly Furnished,7,7,4
12000000,Bangsar,Partly Furnished,7,7,4
12000000,Bukit Tunku (Kenny Hills),Fully Furnished,6,7,4
12000000,Bukit Tunku (Kenny Hills),Fully Furnished,6,7,4
12000000,Bukit Tunku (Kenny Hills),Partly Furnished,11,7,4
12000000,Bukit Tunku (Kenny Hills),Partly Furnished,11,7,4
12000000,Damansara,Partly Furnished,7,7,4
12000000,Damansara,Partly Furnished,7,7,4
12000000,Damansara Heights,Partly Furnished,5,5,4
12000000,Damansara Heights,Partly Furnished,5,5,4
12000000,Damansara Heights,Partly Furnished,5,5,4
12000000,Damansara Heights,Partly Furnished,5,5,4
12000000,Mont Kiara,Partly Furnished,6,4,4
12000000,Mont Kiara,Partly Furnished,6,4,4
12000000,Mont Kiara,Partly Furnished,7,7,4
12000000,Mont Kiara,Partly Furnished,7,7,4
12000000,Mont Kiara,Partly Furnished,7,7,4
12000000,Mont Kiara,Partly Furnished,7,7,4
12092500,Bangsar,Partly Furnished,6,6,4
12092500,Bangsar,Partly Furnished,6,6,4
12500000,Bangsar,Partly Furnished,6,7,4
12500000,Bangsar,Partly Furnished,6,7,4
12500000,Country Heights Damansara,Fully Furnished,8,8,4
12500000,Country Heights Damansara,Fully Furnished,8,8,4
12500000,Damansara Heights,Partly Furnished,6,6,4
12500000,Damansara Heights,Partly Furnished,6,6,4
12500000,Damansara Heights,Partly Furnished,6,6,4
12500000,Damansara Heights,Partly Furnished,6,6,4
12500000,Damansara Heights,Partly Furnished,6,6,4
12500000,Damansara Heights,Partly Furnished,6,6,4
12500000,Mont Kiara,Partly Furnished,6,5,4
12500000,Mont Kiara,Partly Furnished,6,5,4
12800000,Bangsar,Partly Furnished,7,7,4
12800000,Bangsar,Partly Furnished,7,7,4
12800000,Damansara Heights,Fully Furnished,6,6,4
12800000,Damansara Heights,Fully Furnished,6,6,4
12800000,Mont Kiara,Partly Furnished,8,10,4
12800000,Mont Kiara,Partly Furnished,8,10,4
12800000,Mont Kiara,Partly Furnished,9,10,4
12800000,Mont Kiara,Partly Furnished,9,10,4
13500000,Bukit Tunku (Kenny Hills),Unfurnished,6,6,4
13500000,Bukit Tunku (Kenny Hills),Unfurnished,6,6,4
14800000,Bukit Tunku (Kenny Hills),Fully Furnished,6,6,4
14800000,Bukit Tunku (Kenny Hills),Fully Furnished,6,6,4
14800000,Mont Kiara,Fully Furnished,6,6,4
14800000,Mont Kiara,Fully Furnished,6,6,4
14800000,Mont Kiara,Partly Furnished,7,7,4
